timestamp_s      , pid  , runtime_ns, runtime_ms, switches, nice, tickets
1764245373.534194,  7127,     461641,      0.462,       26, 0   ,        100
1764245373.534194,  7129,    1141726,      1.142,       58, 0   ,        100
1764245373.534194,  7134,     200596,      0.201,       27, 0   ,        100
1764245373.534194,  7168,  131356944,    131.357,     1300, 0   ,        100
1764245373.534194,  7169,    1483590,      1.484,       35, 0   ,        100
1764245373.534194,  7170,    1440560,      1.441,       32, 0   ,        100
1764245373.534194,  7172,    1613304,      1.613,       38, 0   ,        100
1764245373.534194,  7174,   13600228,     13.600,       12, 0   ,        100
1764245373.534194,  7175,   11122096,     11.122,       19, 0   ,        100
1764245373.534194,  7176,   12342972,     12.343,       28, 0   ,        100
1764245373.534194,  7182,     603238,      0.603,        4, 0   ,        100
1764245373.534194,  7187,   23188434,     23.188,     1781, 0   ,        100
1764245373.534194,  7189,    1398031,      1.398,       58, 0   ,        100
1764245373.534194,  7212,     963232,      0.963,       13, 0   ,        100
1764245373.534194,  7291,    1223731,      1.224,       14, 0   ,        100
1764245373.534194,  7409,     252478,      0.252,        4, 0   ,        100
1764245373.534194,  7411,     952594,      0.953,       15, 0   ,        100
1764245373.534194,  7422,     909089,      0.909,       14, 0   ,        100
1764245373.534194,  7425,      33052,      0.033,        1, 0   ,        100
1764245373.534194,  7453,     332018,      0.332,        4, 0   ,        100
1764245373.534194,  9888,    1402207,      1.402,        2, 0   ,        100
1764245373.534194, 10651,    5659193,      5.659,       96, 0   ,        100
1764245373.534194, 10653,     118041,      0.118,        6, 0   ,        100
1764245373.534194, 10658,      94166,      0.094,        1, 0   ,        100
1764245373.534194, 10659,   18143234,     18.143,       68, 0   ,        100
1764245373.534194, 10661,     332225,      0.332,        1, 0   ,        100
1764245373.534194, 10662,    1467498,      1.467,       25, 0   ,        100
1764245373.534194, 10663,      51635,      0.052,        1, 0   ,        100
1764245373.534194, 10839,    3689861,      3.690,       32, 0   ,        100
1764245373.534194, 10842,      86604,      0.087,        1, 0   ,        100
1764245373.534194, 11214,   56809760,     56.810,      210, 0   ,        100
1764245373.534194, 11235,     260971,      0.261,        3, 0   ,        100
1764245373.534194, 11237,     190911,      0.191,        5, 0   ,        100
1764245373.534194, 11239,    1569082,      1.569,       45, 0   ,        100
1764245373.534194, 11240,   13093608,     13.094,      161, 0   ,        100
1764245373.534194, 11242,    7078757,      7.079,      126, 0   ,        100
1764245373.534194, 11243,   13080008,     13.080,      327, 0   ,        100
1764245373.534194, 11244,     826319,      0.826,        2, 0   ,        100
1764245373.534194, 11250,     514449,      0.514,       16, 0   ,        100
1764245373.534194, 11251,      74947,      0.075,        2, 0   ,        100
1764245373.534194, 11252,    2980159,      2.980,        3, 0   ,        100
1764245373.534194, 11254,      50435,      0.050,        3, 0   ,        100
1764245373.534194, 11256,    5589061,      5.589,        8, 0   ,        100
1764245373.534194, 11257,     163684,      0.164,        3, 0   ,        100
1764245373.534194, 11262,    1712544,      1.713,        9, 0   ,        100
1764245373.534194, 11265,      61162,      0.061,        3, 0   ,        100
1764245373.534194, 11267,      77532,      0.078,        1, 0   ,        100
1764245373.534194, 11268,    1186011,      1.186,        2, 0   ,        100
1764245373.534194, 11269,    7389147,      7.389,       33, 0   ,        100
1764245373.534194, 11274,     903984,      0.904,       10, 0   ,        100
1764245373.534194, 11275,     451289,      0.451,       10, 0   ,        100
1764245373.534194, 11277,     128840,      0.129,        3, 0   ,        100
1764245373.534194, 11280,      74096,      0.074,        1, 0   ,        100
1764245373.534194, 11297,      89363,      0.089,        1, 0   ,        100
1764245373.534194, 11312,    5928885,      5.929,       29, 0   ,        100
1764245373.534194, 11316,    3454596,      3.455,       14, 0   ,        100
1764245373.534194, 11317,   11219972,     11.220,      107, 0   ,        100
1764245373.534194, 11318,     738365,      0.738,        4, 0   ,        100
1764245373.534194, 11324,    4751508,      4.752,       72, 0   ,        100
1764245373.534194, 11328,     128057,      0.128,        3, 0   ,        100
1764245373.534194, 11329,      87698,      0.088,        3, 0   ,        100
1764245373.534194, 11347,      81333,      0.081,        1, 0   ,        100
1764245373.534194, 11389,      91557,      0.092,        3, 0   ,        100
1764245373.534194, 11445,      52885,      0.053,        2, 0   ,        100
1764245373.534194, 11528,     145108,      0.145,        3, 0   ,        100
1764245373.534194, 11636,     510428,      0.510,        3, 0   ,        100
1764245373.534194, 11644,     127724,      0.128,        3, 0   ,        100
1764245373.534194, 11657,     471192,      0.471,        2, 0   ,        100
1764245373.534194, 11675,     131997,      0.132,        3, 0   ,        100
1764245373.534194, 11719,     302395,      0.302,        1, 0   ,        100
1764245373.534194, 11727,     115543,      0.116,        3, 0   ,        100
1764245373.534194, 11728,     696967,      0.697,        9, 0   ,        100
1764245373.534194, 11730,      92611,      0.093,        3, 0   ,        100
1764245373.534194, 11732,      77327,      0.077,        3, 0   ,        100
1764245373.534194, 11733,      50660,      0.051,        1, 0   ,        100
1764245373.534194, 12784,    1679604,      1.680,       92, 0   ,        100
1764245373.534194, 13353,    5608659,      5.609,       77, 0   ,        100
1764245373.534194, 13463,    1946472,      1.946,       84, 0   ,        100
1764245373.534194, 13604,     127868,      0.128,        2, 0   ,        100
1764245373.534194, 13726,     932328,      0.932,        1, 0   ,        100
1764245373.534194, 13735,      76303,      0.076,        3, 0   ,        100
1764245373.534194, 14132,   63897957,     63.898,      549, 0   ,        100
1764245373.534194, 14134,    1485291,      1.485,       36, 0   ,        100
1764245373.534194, 14150,      39506,      0.040,        2, 0   ,        100
1764245373.534194, 14401,      89067,      0.089,        2, 0   ,        100
1764245373.534194, 14402,      14899,      0.015,        1, 0   ,        100
1764245373.534194, 14428,    9767970,      9.768,       17, 0   ,        100
1764245373.534194, 14959,    1759884,      1.760,        4, 0   ,        100
1764245373.534194, 21551,    1499028,      1.499,       98, 0   ,        100
1764245373.534194, 21705, 2859115724,   2859.116,     3790, 0   ,        100
1764245373.534194, 21706,    1353493,      1.353,       27, 0   ,        100
1764245373.534194, 21707,  254851592,    254.852,     1851, 0   ,        100
1764245373.534194, 21708,  150867069,    150.867,      620, 0   ,        100
1764245373.534194, 21709,  288108060,    288.108,     8197, 0   ,        100
1764245373.534194, 21710, 1471991606,   1471.992,    13790, 0   ,        100
1764245373.534194, 21713,  130498813,    130.499,      383, 0   ,        100
1764245373.534194, 21714,  107842715,    107.843,      290, 0   ,        100
1764245373.534194, 21715,  100777475,    100.777,      102, 0   ,        100
1764245373.534194, 21716,   56226541,     56.227,       84, 0   ,        100
1764245373.534194, 21717,  103483683,    103.484,       79, 0   ,        100
1764245373.534194, 21718,   83568436,     83.568,       80, 0   ,        100
1764245373.534194, 21733,    6714769,      6.715,       44, 0   ,        100
1764245373.534194, 21734,    5724821,      5.725,       32, 0   ,        100
1764245373.534194, 21735,    5768597,      5.769,       26, 0   ,        100
1764245373.534194, 21736,   29406298,     29.406,       31, 0   ,        100
1764245373.534194, 21737,   28355416,     28.355,       52, 0   ,        100
1764245373.534194, 21738,    2340022,      2.340,       20, 0   ,        100
1764245373.534194, 21739,    1921003,      1.921,       21, 0   ,        100
1764245373.534194, 21740,    1621415,      1.621,       19, 0   ,        100
1764245373.534194, 21741,    1180281,      1.180,       19, 0   ,        100
1764245373.534194, 21742,     754703,      0.755,       21, 0   ,        100
1764245373.534194, 21777,    1122673,      1.123,       18, 0   ,        100
1764245373.534194, 21824,     958365,      0.958,       22, 0   ,        100
1764245373.534194, 21825,     660635,      0.661,       15, 0   ,        100
1764245373.534194, 21826,     506110,      0.506,       14, 0   ,        100
1764245373.534194, 21827,     306093,      0.306,        9, 0   ,        100
1764245373.534194, 21828,     365945,      0.366,       12, 0   ,        100
1764245373.534194, 21830,     151509,      0.152,        7, 0   ,        100
1764245373.534194, 21840,     336628,      0.337,       13, 0   ,        100
1764245373.534194, 21841,     322235,      0.322,       11, 0   ,        100
1764245373.534194, 21920,    8379660,      8.380,      108, 0   ,        100
1764245373.534194, 21921,    1417398,      1.417,       34, 0   ,        100
1764245373.534194, 21922,    1443660,      1.444,       27, 0   ,        100
1764245373.534194, 21934,  156103346,    156.103,      550, 0   ,        100
1764245373.534194, 21936,    1364962,      1.365,       29, 0   ,        100
1764245373.534194, 21937,    1319217,      1.319,       28, 0   ,        100
1764245373.534194, 21938,   15621025,     15.621,      596, 0   ,        100
1764245373.534194, 21941,    1273260,      1.273,       11, 0   ,        100
1764245373.534194, 21942,    9540071,      9.540,       13, 0   ,        100
1764245373.534194, 21943,    1839623,      1.840,       13, 0   ,        100
1764245373.534194, 21948,     304327,      0.304,        4, 0   ,        100
1764245373.534194, 21949,     465520,      0.466,        5, 0   ,        100
1764245373.534194, 21950,     655546,      0.656,       73, 0   ,        100
1764245373.534194, 21951,     615482,      0.615,       55, 0   ,        100
1764245373.534194, 21952,     539565,      0.540,       53, 0   ,        100
1764245373.534194, 21953,     621009,      0.621,       67, 0   ,        100
1764245373.534194, 21954,    2493408,      2.493,      162, 0   ,        100
1764245373.534194, 21955,     671513,      0.672,       54, 0   ,        100
1764245373.534194, 21956,     634777,      0.635,       43, 0   ,        100
1764245373.534194, 21957,     696633,      0.697,       66, 0   ,        100
1764245373.534194, 21958,     450117,      0.450,       62, 0   ,        100
1764245373.534194, 21959,    6487373,      6.487,      407, 0   ,        100
1764245373.534194, 21974,     440586,      0.441,        4, 0   ,        100
1764245373.534194, 21975,     942279,      0.942,       54, 0   ,        100
1764245373.534194, 21976,  396359795,    396.360,   101212, 0   ,        100
1764245373.534194, 21999,    1261576,      1.262,       61, 0   ,        100
1764245373.534194, 22095,    1001949,      1.002,       14, 0   ,        100
1764245373.534194, 22120,     497924,      0.498,        4, 0   ,        100
1764245373.534194, 24174,    1172457,      1.172,        2, 0   ,        100
1764245373.534194, 24306,    7538887,      7.539,       40, 0   ,        100
1764245373.534194, 24403,   62985614,     62.986,     1052, 0   ,        100
1764245373.534194, 24413,     310513,      0.311,        1, 0   ,        100
1764245373.534194, 24414,      87451,      0.087,        2, 0   ,        100
1764245373.534194, 24419,      45141,      0.045,        2, 0   ,        100
1764245373.534194, 24426,   29195156,     29.195,      307, 0   ,        100
1764245373.534194, 24429,      18553,      0.019,        1, 0   ,        100
1764245373.534194, 24430,    1635006,      1.635,        6, 0   ,        100
1764245373.534194, 24431,     412983,      0.413,        5, 0   ,        100
1764245373.534194, 24443,      37307,      0.037,        1, 0   ,        100
1764245373.534194, 24444,      57446,      0.057,        1, 0   ,        100
1764245373.534194, 24446,     938562,      0.939,       25, 0   ,        100
1764245373.534194, 24457,    5204168,      5.204,      171, 0   ,        100
1764245373.534194, 24461,   42057401,     42.057,      737, 0   ,        100
1764245373.534194, 24467,   10903693,     10.904,       96, 0   ,        100
1764245373.534194, 24482,    1314746,      1.315,       34, 0   ,        100
1764245373.534194, 24483,    1719022,      1.719,       27, 0   ,        100
1764245373.534194, 24486,     138708,      0.139,        1, 0   ,        100
1764245373.534194, 24500,    2183403,      2.183,        9, 0   ,        100
1764245373.534194, 24511,      64473,      0.064,        1, 0   ,        100
1764245373.534194, 24578,     162653,      0.163,       10, 0   ,        100
1764245373.534194, 24579,     867007,      0.867,       25, 0   ,        100
1764245373.534194, 24580,     224915,      0.225,       10, 0   ,        100
1764245373.534194, 24589,     831275,      0.831,        8, 0   ,        100
1764245373.534194, 24592,      81732,      0.082,        2, 0   ,        100
1764245373.534194, 24629,      76748,      0.077,        2, 0   ,        100
1764245373.534194, 24630,      84459,      0.084,        2, 0   ,        100
1764245373.534194, 24660,      39381,      0.039,        2, 0   ,        100
1764245373.534194, 24663,      86821,      0.087,        2, 0   ,        100
1764245373.534194, 24679,    2785513,      2.786,       30, 0   ,        100
1764245373.534194, 24687,   81988006,     81.988,     1770, 0   ,        100
1764245373.534194, 24688,  198584829,    198.585,     4844, 0   ,        100
1764245373.534194, 24692,  655432817,    655.433,     6448, 0   ,        100
1764245373.534194, 24907,   97045883,     97.046,     1823, 0   ,        100
1764245373.534194, 29551,    1206496,      1.206,       83, 0   ,        100
1764245373.534194, 31242,    1329461,      1.329,       64, 0   ,        100
1764245373.534194, 31244,    1139322,      1.139,       52, 0   ,        100
1764245373.534194, 31246,     882627,      0.883,       39, 0   ,        100
1764245373.534194, 31248,    1841352,      1.841,       93, 0   ,        100
1764245373.534194, 31250,     736046,      0.736,       38, 0   ,        100
1764245373.534194, 31252,     357996,      0.358,       22, 0   ,        100
1764245373.534194, 31258,     866380,      0.866,       48, 0   ,        100
1764245373.534194, 31706,  119627570,    119.628,      340, 0   ,        100
1764245373.534194, 31714,  624326212,    624.326,      645, 0   ,        100
1764245373.534194, 31715,  629351846,    629.352,      293, 0   ,        100
1764245373.534194, 31716,  653592113,    653.592,      189, 0   ,        100
1764245373.534194, 31717,  646943308,    646.943,      634, 0   ,        100
1764245373.534194, 31718,  652626156,    652.626,      409, 0   ,        100
1764245373.534194, 31719,  635973864,    635.974,      359, 0   ,        100
1764245373.534194, 31720,  647833921,    647.834,      637, 0   ,        100
1764245373.534194, 31721,  664869056,    664.869,      524, 0   ,        100
1764245373.534194, 31722,  651630552,    651.631,      355, 0   ,        100
1764245373.534194, 31723,  662555819,    662.556,      237, 0   ,        100
1764245373.534194, 31724,  646556337,    646.556,     2060, 0   ,        100
1764245373.534194, 31725,  641051236,    641.051,     2177, 0   ,        100
1764245373.534194, 31726,  652731055,    652.731,      174, 0   ,        100
1764245373.534194, 31727,  645547628,    645.548,      170, 0   ,        100
1764245373.534194, 31728,  650213649,    650.214,      306, 0   ,        100
1764245373.534194, 31729,  641427781,    641.428,     1046, 0   ,        100
1764245373.534194, 31730,  696375819,    696.376,     4889, 0   ,        100
1764245373.534194, 31731,    1819467,      1.819,       44, 0   ,        100
1764245373.534194, 31733,      95736,      0.096,        1, 0   ,        100
1764245373.534194, 31737,  151877708,    151.878,     2348, 0   ,        100
1764245373.534194, 31738, 3673729455,   3673.729,     4388, 0   ,        100
1764245373.534194, 31846,   72883709,     72.884,     5729, 0   ,        100
1764245373.534194, 31847,     118255,      0.118,        3, 0   ,        100
1764245373.534194, 31848,     180396,      0.180,        3, 0   ,        100
1764245373.534194, 31861,    3722146,      3.722,       14, 0   ,        100
1764245373.534194, 31878,     147742,      0.148,        2, 0   ,        100
1764245373.534194, 31881,  183175467,    183.175,     4833, 0   ,        100
1764245373.534194, 31883,  464300748,    464.301,     9692, 0   ,        100
1764245373.534194, 31884,    5570170,      5.570,      293, 0   ,        100
1764245373.534194, 31885,    6205443,      6.205,      295, 0   ,        100
1764245373.534194, 31886,    6546219,      6.546,      293, 0   ,        100
1764245373.534194, 31887,    5600209,      5.600,      292, 0   ,        100
1764245373.534194, 31888,    6291884,      6.292,      292, 0   ,        100
1764245373.534194, 31889,    5643748,      5.644,      293, 0   ,        100
1764245373.534194, 31890,    5754481,      5.754,      293, 0   ,        100
1764245373.534194, 31891,    6072789,      6.073,      301, 0   ,        100
1764245373.534194, 31892,    5848075,      5.848,      291, 0   ,        100
1764245373.534194, 31893,    6735213,      6.735,      292, 0   ,        100
1764245373.534194, 31894,    6313757,      6.314,      292, 0   ,        100
1764245373.534194, 31895,    5365944,      5.366,      293, 0   ,        100
1764245373.534194, 31896,    5399045,      5.399,      292, 0   ,        100
1764245373.534194, 31897,    5141912,      5.142,      292, 0   ,        100
1764245373.534194, 31898,    6332800,      6.333,      290, 0   ,        100
1764245373.534194, 31899,    6949041,      6.949,      293, 0   ,        100
1764245373.534194, 31900,    5740127,      5.740,      295, 0   ,        100
1764245373.534194, 31901,    6249794,      6.250,      291, 0   ,        100
1764245373.534194, 31902,    5897915,      5.898,      292, 0   ,        100
1764245373.534194, 31903,    5898682,      5.899,      293, 0   ,        100
1764245373.534194, 31904,    6045339,      6.045,      291, 0   ,        100
1764245373.534194, 31905,    6221536,      6.222,      291, 0   ,        100
1764245373.534194, 31906,    6065281,      6.065,      291, 0   ,        100
1764245373.534194, 31907,    5704622,      5.705,      290, 0   ,        100
1764245373.534194, 31908,    5349695,      5.350,      293, 0   ,        100
1764245373.534194, 31909,    5216157,      5.216,      291, 0   ,        100
1764245373.534194, 31910,    5977156,      5.977,      292, 0   ,        100
1764245373.534194, 31911,    6195660,      6.196,      293, 0   ,        100
1764245373.534194, 32018,    3739777,      3.740,       18, 0   ,        100
1764245373.534194, 32036,     184065,      0.184,        2, 0   ,        100
1764245373.534194, 32040,     550084,      0.550,        5, 0   ,        100
1764245373.534194, 32041,     148333,      0.148,        6, 0   ,        100
1764245373.534194, 32181,     177021,      0.177,        2, 0   ,        100
1764245373.534194, 35151,   19065678,     19.066,      238, 0   ,        100
1764245373.534194, 35388,     243619,      0.244,        4, 0   ,        100
1764245373.534194, 37537,    3124878,      3.125,       31, 0   ,        100
1764245373.534194, 37541,     501730,      0.502,        5, 0   ,        100
1764245373.534194, 37564,    1376251,      1.376,       57, 0   ,        100
1764245373.534194, 39554,    1592568,      1.593,       83, 0   ,        100
1764245373.534194, 43598,     823472,      0.823,       14, 0   ,        100
1764245373.534194, 43601,    1013879,      1.014,       39, 0   ,        100
1764245373.534194, 43602,       7350,      0.007,        1, 0   ,        100
1764245373.534194, 43603,      71015,      0.071,        1, 0   ,        100
1764245373.534194, 43604,      60544,      0.061,        1, 0   ,        100
1764245373.534194, 43605,      34638,      0.035,        1, 0   ,        100
1764245373.534194, 43606,      46592,      0.047,        1, 0   ,        100
1764245373.534194, 43607,       5639,      0.006,        1, 0   ,        100
1764245373.534194, 43608,      36398,      0.036,        1, 0   ,        100
1764245373.534194, 43609,      26811,      0.027,        1, 0   ,        100
1764245373.534194, 43610,      26756,      0.027,        1, 0   ,        100
1764245373.534194, 43611,      72753,      0.073,        2, 0   ,        100
1764245373.534194, 43612,      48707,      0.049,        1, 0   ,        100
1764245373.534194, 43613,       4950,      0.005,        1, 0   ,        100
1764245373.534194, 43614,      70780,      0.071,        3, 0   ,        100
1764245373.534194, 43615,      55922,      0.056,        1, 0   ,        100
1764245373.534194, 43616,    1652801,      1.653,        1, 0   ,        100
1764245373.534194, 43617,     551225,      0.551,       28, 0   ,        100
1764245373.534194, 43618,      15919,      0.016,        1, 0   ,        100
1764245373.534194, 43619,     776147,      0.776,       15, 0   ,        100
1764245373.534194, 43620,      61951,      0.062,        1, 0   ,        100
1764245373.534194, 43621,      27578,      0.028,        1, 0   ,        100
1764245373.534194, 43622,       7626,      0.008,        1, 0   ,        100
1764245373.534194, 43623,      43714,      0.044,        1, 0   ,        100
1764245373.534194, 43624,      73309,      0.073,        1, 0   ,        100
1764245373.534194, 43625,      28633,      0.029,        1, 0   ,        100
1764245373.534194, 43626,      62222,      0.062,        1, 0   ,        100
1764245373.534194, 43627,       7904,      0.008,        1, 0   ,        100
1764245373.534194, 43628,      92131,      0.092,        1, 0   ,        100
1764245373.534194, 43629,  104341038,    104.341,       11, 0   ,        100
1764245373.534194, 43630,    1332574,      1.333,       58, 0   ,        100
1764245373.534194, 43758,  148702246,    148.702,        4, 0   ,        100
1764245373.534194, 44085,    1015564,      1.016,        3, 0   ,        100
1764245373.534194, 44239,    2201822,      2.202,        9, 0   ,        100
1764245373.534194, 44243,     727688,      0.728,       12, 0   ,        100
1764245373.534194, 44247,     125794,      0.126,        3, 0   ,        100
1764245373.534194, 44282,     573922,      0.574,       10, 0   ,        100
1764245373.534194, 44283,   31041927,     31.042,      608, 0   ,        100
1764245373.534194, 44462,    7753100,      7.753,       19, 0   ,        100
1764245373.534194, 44466,     423408,      0.423,       10, 0   ,        100
1764245373.534194, 44471,     100037,      0.100,        3, 0   ,        100
1764245373.534194, 44484,     329929,      0.330,        2, 0   ,        100
1764245373.534194, 44492,     125108,      0.125,        3, 0   ,        100
1764245373.534194, 44513,    9355605,      9.356,       17, 0   ,        100
1764245373.534194, 44517,    1107511,      1.108,       36, 0   ,        100
1764245373.534194, 44521,     103314,      0.103,        3, 0   ,        100
1764245373.534194, 44522,    1413985,      1.414,        9, 0   ,        100
1764245373.534194, 44524,     129673,      0.130,        3, 0   ,        100
1764245373.534194, 44525,     117447,      0.117,        2, 0   ,        100
1764245373.534194, 44526,     295888,      0.296,        6, 0   ,        100
1764245373.534194, 44529,     355694,      0.356,        7, 0   ,        100
1764245373.534194, 44530,     125585,      0.126,        3, 0   ,        100
1764245373.534194, 44531,    1270872,      1.271,        9, 0   ,        100
1764245373.534194, 44616,    9423035,      9.423,      106, 0   ,        100
1764245373.534194, 44697,    6419560,      6.420,      291, 0   ,        100
1764245373.534194, 44698,    7012424,      7.012,      295, 0   ,        100
1764245373.534194, 45212,    2079242,      2.079,       68, 0   ,        100
1764245373.534194, 45260,      29719,      0.030,        1, 0   ,        100
1764245373.534194, 45262,     100458,      0.100,        1, 0   ,        100
1764245373.534194, 45272,  130388274,    130.388,      863, 0   ,        100
1764245373.534194, 45277,      33426,      0.033,        1, 0   ,        100
1764245373.534194, 45279,     108905,      0.109,        1, 0   ,        100
1764245373.534194, 45303,    1383560,      1.384,       37, 0   ,        100
1764245373.534194, 45305,   67382321,     67.382,     1280, 0   ,        100
1764245373.534194, 45308,    4435589,      4.436,       17, 0   ,        100
1764245373.534194, 45309,    4745061,      4.745,       13, 0   ,        100
1764245373.534194, 45310,    5003005,      5.003,       20, 0   ,        100
1764245373.534194, 45314,     321149,      0.321,        7, 0   ,        100
1764245373.534194, 45315,      19865,      0.020,        1, 0   ,        100
1764245373.534194, 45318,    1097209,      1.097,       21, 0   ,        100
1764245373.534194, 45323,      72085,      0.072,        1, 0   ,        100
1764245373.534194, 45325,      72416,      0.072,        2, 0   ,        100
1764245373.534194, 45332,      55253,      0.055,        1, 0   ,        100
1764245373.534194, 45333,    3217444,      3.217,       64, 0   ,        100
1764245373.534194, 45334,   80237526,     80.238,     1780, 0   ,        100
1764245373.534194, 45335,      47568,      0.048,        1, 0   ,        100
1764245373.534194, 45336,  398672626,    398.673,     1355, 0   ,        100
1764245373.534194, 45338,    1689529,      1.690,       36, 0   ,        100
1764245373.534194, 45339,      17634,      0.018,        1, 0   ,        100
1764245373.534194, 45340,    3568117,      3.568,       68, 0   ,        100
1764245373.534194, 45343,    1827105,      1.827,       33, 0   ,        100
1764245373.534194, 45353,    7397555,      7.398,      217, 0   ,        100
1764245373.534194, 45372,   16221324,     16.221,      440, 0   ,        100
1764245373.534194, 45374,      59357,      0.059,        2, 0   ,        100
1764245373.534194, 45375,      86913,      0.087,        1, 0   ,        100
1764245373.534194, 45380,  279856278,    279.856,     4279, 0   ,        100
1764245373.534194, 45387,   58450111,     58.450,      591, 0   ,        100
1764245373.534194, 45401,   50683595,     50.684,      130, 0   ,        100
1764245373.534194, 45420,   16354287,     16.354,      235, 0   ,        100
1764245373.534194, 45504,   21559157,     21.559,      361, 0   ,        100
1764245373.534194, 45512,  110346564,    110.347,      224, 0   ,        100
1764245373.534194, 45516,   23324746,     23.325,      468, 0   ,        100
1764245373.534194, 45519,   14046511,     14.047,      214, 0   ,        100
1764245373.534194, 45521,    5966079,      5.966,       21, 0   ,        100
1764245373.534194, 45522,    6302532,      6.303,       17, 0   ,        100
1764245373.534194, 45523,    5726229,      5.726,       17, 0   ,        100
1764245373.534194, 45524,    6218721,      6.219,       18, 0   ,        100
1764245373.534194, 45555,   72697857,     72.698,      130, 0   ,        100
1764245373.534194, 45565,   16785618,     16.786,      234, 0   ,        100
1764245373.534194, 45601,  147692012,    147.692,     1744, 0   ,        100
1764245373.534194, 45631,      19709,      0.020,        1, 0   ,        100
1764245373.534194, 45635,   24447140,     24.447,      188, 0   ,        100
1764245373.534194, 45636,     301996,      0.302,        1, 0   ,        100
1764245373.534194, 45708,   10273344,     10.273,      888, 0   ,        100
1764245373.534194, 45803,     470338,      0.470,        2, 0   ,        100
1764245373.534194, 45811,      83601,      0.084,        3, 0   ,        100
1764245373.534194, 46717,     311735,      0.312,        2, 0   ,        100
1764245373.534194, 46725,     108449,      0.108,        3, 0   ,        100
1764245373.534194, 46764,     226418,      0.226,        1, 0   ,        100
1764245373.534194, 46772,     127868,      0.128,        3, 0   ,        100
1764245373.534194, 46793,     457435,      0.457,        2, 0   ,        100
1764245373.534194, 46801,     122245,      0.122,        3, 0   ,        100
1764245373.534194, 47138,   37772743,     37.773,     1295, 0   ,        100
1764245373.534194, 48955,   16528966,     16.529,      579, -20 ,        300
1764245373.534194, 49295,    3660468,      3.660,       10, 0   ,        100
1764245373.534194, 49299,   83140547,     83.141,      515, 0   ,        100
1764245373.534194, 51655,   38186533,     38.187,      215, 0   ,        100
1764245373.534194, 51668,     112781,      0.113,        1, 0   ,        100
1764245373.534194, 52176,   51009438,     51.009,     1920, -20 ,        300
1764245373.534194, 52370,   14435162,     14.435,     1014, 0   ,        100
1764245373.534194, 52584,    3179975,      3.180,       12, 0   ,        100
1764245373.534194, 52838,    6149810,      6.150,       21, 0   ,        100
1764245373.534194, 52983,     119593,      0.120,        1, 0   ,        100
1764245373.534194, 53107,    1309261,      1.309,        2, 0   ,        100
1764245373.534194, 53222,      85962,      0.086,        1, 0   ,        100
1764245373.534194, 53231,      90139,      0.090,        3, 0   ,        100
1764245373.534194, 53291,      62703,      0.063,        1, 0   ,        100
1764245373.534194, 53295,     452009,      0.452,       11, 0   ,        100
1764245373.534194, 53298,      87062,      0.087,        3, 0   ,        100
1764245373.534194, 53404,   55770026,     55.770,     2007, -20 ,        300
1764245373.534194, 53409,   10858856,     10.859,      146, 0   ,        100
1764245373.534194, 53545,   20325256,     20.325,      143, 0   ,        100
1764245373.534194, 53547,     323066,      0.323,        2, 0   ,        100
1764245373.534194, 53548,     300633,      0.301,        2, 0   ,        100
1764245373.534194, 53549,    1384078,      1.384,       18, 0   ,        100
1764245373.534194, 53555,     319897,      0.320,        3, 0   ,        100
1764245373.534194, 53556,     374495,      0.374,        2, 0   ,        100
1764245373.534194, 53569,     201181,      0.201,        1, 0   ,        100
1764245373.534194, 53575,      89486,      0.089,        2, 0   ,        100
1764245373.534194, 53576,    1316453,      1.316,       28, 0   ,        100
1764245373.534194, 53587,    1293936,      1.294,       29, 0   ,        100
1764245373.534194, 53637,     119154,      0.119,        2, 0   ,        100
1764245373.534194, 53638,     223759,      0.224,        2, 0   ,        100
1764245373.534194, 53676,      16583,      0.017,        1, 0   ,        100
1764245373.534194, 53677,     145330,      0.145,        1, 0   ,        100
1764245373.534194, 53680,    5302625,      5.303,       24, 0   ,        100
1764245373.534194, 53681,   39300994,     39.301,      337, 0   ,        100
1764245373.534194, 53682,   12105570,     12.106,      123, 0   ,        100
1764245373.534194, 53684,   57873658,     57.874,     1516, 0   ,        100
1764245373.534194, 53719,    2177389,      2.177,       25, 0   ,        100
1764245373.534194, 53731,    2278525,      2.279,        6, 0   ,        100
1764245373.534194, 53732,     735869,      0.736,        5, 0   ,        100
1764245373.534194, 53733,     158381,      0.158,        2, 0   ,        100
1764245373.534194, 53734,     260771,      0.261,        2, 0   ,        100
1764245373.534194, 53735,     270274,      0.270,        2, 0   ,        100
1764245373.534194, 53736,    1286515,      1.287,        8, 0   ,        100
1764245373.534194, 53737,     369310,      0.369,        1, 0   ,        100
1764245373.534194, 53738,     364655,      0.365,        1, 0   ,        100
1764245373.534194, 53739,     689384,      0.689,        6, 0   ,        100
1764245373.534194, 53740,     505702,      0.506,        5, 0   ,        100
1764245373.534194, 53741,    4374556,      4.375,        9, 0   ,        100
1764245373.534194, 53746,     364789,      0.365,        1, 0   ,        100
1764245373.534194, 53747,     358498,      0.358,        2, 0   ,        100
1764245373.534194, 53748,     326556,      0.327,        1, 0   ,        100
1764245373.534194, 53749,     442041,      0.442,        2, 0   ,        100
1764245373.534194, 53750,     324489,      0.324,        2, 0   ,        100
1764245373.534194, 53751,     325539,      0.326,        2, 0   ,        100
1764245373.534194, 53752,     385873,      0.386,        1, 0   ,        100
1764245373.534194, 53753,     353621,      0.354,        1, 0   ,        100
