iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        5, 1764308940.059470,  3418,     921244,      0.921,         0,    0.000,              0.018,       19, 0   ,     100,     0.001394
        5, 1764308940.059470,  3419,     907379,      0.907,         0,    0.000,              0.026,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  3421,      79294,      0.079,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  3423,    5177523,      5.178,         0,    0.000,              0.000,      106, 0   ,     100,     0.001394
        5, 1764308940.059470,  3424,   18785192,     18.785,    894778,    0.895,              0.447,      833, 0   ,     100,     0.001394
        5, 1764308940.059470,  3434,      49929,      0.050,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3435,      81462,      0.081,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3436,     157969,      0.158,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3437,      29703,      0.030,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3456,   54134497,     54.134,         0,    0.000,              0.000,       11, 0   ,     100,     0.001394
        5, 1764308940.059470,  3499,    4674876,      4.675,    103942,    0.104,              0.136,       38, 0   ,     100,     0.001394
        5, 1764308940.059470,  3531,      76481,      0.076,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3532,      51778,      0.052,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3533,      99331,      0.099,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  3546,    4416502,      4.417,    169062,    0.169,              0.159,      493, 0   ,     100,     0.001394
        5, 1764308940.059470,  3566,     802061,      0.802,         0,    0.000,              0.007,        5, 0   ,     100,     0.001394
        5, 1764308940.059470,  3684,    6838027,      6.838,     73423,    0.073,              0.158,      108, 0   ,     100,     0.001394
        5, 1764308940.059470,  3689,    4379082,      4.379,         0,    0.000,              0.000,       55, 0   ,     100,     0.001394
        5, 1764308940.059470,  3697,    2046259,      2.046,         0,    0.000,              0.000,       33, 0   ,     100,     0.001394
        5, 1764308940.059470,  3718,   44215012,     44.215,   5317625,    5.318,              3.465,       54, 0   ,     100,     0.001394
        5, 1764308940.059470,  3749,    4504024,      4.504,         0,    0.000,              0.268,        3, 0   ,     100,     0.001394
        5, 1764308940.059470,  3762,     147634,      0.148,         0,    0.000,              0.005,        6, 0   ,     100,     0.001394
        5, 1764308940.059470,  3775,     148771,      0.149,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  3786,     715000,      0.715,         0,    0.000,              0.000,        6, 0   ,     100,     0.001394
        5, 1764308940.059470,  3788,    2288684,      2.289,         0,    0.000,              0.026,       38, 0   ,     100,     0.001394
        5, 1764308940.059470,  3789,    3347245,      3.347,    400999,    0.401,              0.368,       48, 0   ,     100,     0.001394
        5, 1764308940.059470,  3807,    5896879,      5.897,    247981,    0.248,              0.261,       76, 0   ,     100,     0.001394
        5, 1764308940.059470,  3811,   33689865,     33.690,         0,    0.000,              0.805,       93, 0   ,     100,     0.001394
        5, 1764308940.059470,  3822,  133901098,    133.901,   4133061,    4.133,              5.301,      579, 0   ,     100,     0.001394
        5, 1764308940.059470,  3836,   74633593,     74.634,   1137648,    1.138,              2.199,       70, 0   ,     100,     0.001394
        5, 1764308940.059470,  3846,   80481352,     80.481,   3758182,    3.758,              3.405,       99, 0   ,     100,     0.001394
        5, 1764308940.059470,  3942,   65691857,     65.692,   3129170,    3.129,              3.122,       72, 0   ,     100,     0.001394
        5, 1764308940.059470,  3995,    4881699,      4.882,    298626,    0.299,              0.239,      197, 0   ,     100,     0.001394
        5, 1764308940.059470,  3996,    4521788,      4.522,    281455,    0.281,              0.264,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  3997,    4949038,      4.949,    192124,    0.192,              0.237,      204, 0   ,     100,     0.001394
        5, 1764308940.059470,  3998,    4137154,      4.137,    342755,    0.343,              0.251,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  3999,    5060066,      5.060,    278669,    0.279,              0.287,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4000,    4993806,      4.994,    294855,    0.295,              0.275,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4001,    5154556,      5.155,    309077,    0.309,              0.291,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4002,    5227752,      5.228,    325122,    0.325,              0.300,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4003,    4860292,      4.860,    302775,    0.303,              0.287,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4004,    4722671,      4.723,    328732,    0.329,              0.314,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4005,    4615427,      4.615,    260153,    0.260,              0.253,      209, 0   ,     100,     0.001394
        5, 1764308940.059470,  4006,    4374629,      4.375,    189967,    0.190,              0.227,      211, 0   ,     100,     0.001394
        5, 1764308940.059470,  4007,    4861023,      4.861,    324086,    0.324,              0.319,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4008,    5325945,      5.326,    321741,    0.322,              0.305,      205, 0   ,     100,     0.001394
        5, 1764308940.059470,  4009,    5088856,      5.089,    269660,    0.270,              0.285,      197, 0   ,     100,     0.001394
        5, 1764308940.059470,  4010,    4320755,      4.321,    225459,    0.225,              0.213,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4011,    4475162,      4.475,    304523,    0.305,              0.265,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4012,    4496565,      4.497,    262555,    0.263,              0.251,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4013,    4687592,      4.688,    242025,    0.242,              0.264,      207, 0   ,     100,     0.001394
        5, 1764308940.059470,  4014,    4990556,      4.991,    288518,    0.289,              0.267,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4015,    4294014,      4.294,    247000,    0.247,              0.220,      200, 0   ,     100,     0.001394
        5, 1764308940.059470,  4016,    4113255,      4.113,    256901,    0.257,              0.229,      197, 0   ,     100,     0.001394
        5, 1764308940.059470,  4017,    5121109,      5.121,    283056,    0.283,              0.285,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4018,    4196701,      4.197,    228188,    0.228,              0.224,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4019,    3792186,      3.792,    152480,    0.152,              0.178,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4020,    4534345,      4.534,    106314,    0.106,              0.187,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4021,    5148204,      5.148,    282079,    0.282,              0.292,      199, 0   ,     100,     0.001394
        5, 1764308940.059470,  4022,    4220926,      4.221,    269036,    0.269,              0.226,      198, 0   ,     100,     0.001394
        5, 1764308940.059470,  4081,    2720835,      2.721,    106204,    0.106,              0.139,       40, 0   ,     100,     0.001394
        5, 1764308940.059470,  4126,  179262457,    179.262,    122654,    0.123,              5.490,    27297, 0   ,     100,     0.001394
        5, 1764308940.059470,  4127,  181251911,    181.252,    170591,    0.171,              5.491,    26962, 0   ,     100,     0.001394
        5, 1764308940.059470,  4128,  183962570,    183.963,    135679,    0.136,              5.408,    25987, 0   ,     100,     0.001394
        5, 1764308940.059470,  4129,  179628739,    179.629,    280675,    0.281,              5.390,    24681, 0   ,     100,     0.001394
        5, 1764308940.059470,  4130,     539431,      0.539,     42780,    0.043,              0.038,       20, 0   ,     100,     0.001394
        5, 1764308940.059470,  4133,    9674155,      9.674,    238706,    0.239,              0.373,      140, 0   ,     100,     0.001394
        5, 1764308940.059470,  4134,    7881911,      7.882,    584857,    0.585,              0.484,       96, 0   ,     100,     0.001394
        5, 1764308940.059470,  4136,   27174741,     27.175,   1580602,    1.581,              1.311,       72, 0   ,     100,     0.001394
        5, 1764308940.059470,  4138,   35470479,     35.470,   2254648,    2.255,              2.269,     1961, 0   ,     100,     0.001394
        5, 1764308940.059470,  4139,   39234584,     39.235,   1856855,    1.857,              1.931,     1959, 0   ,     100,     0.001394
        5, 1764308940.059470,  4156,   18320397,     18.320,   1113552,    1.114,              1.060,      197, 0   ,     100,     0.001394
        5, 1764308940.059470,  4197,    2944936,      2.945,    151536,    0.152,              0.177,       40, 0   ,     100,     0.001394
        5, 1764308940.059470,  4199,   24206836,     24.207,   1207118,    1.207,              1.350,      520, 0   ,     100,     0.001394
        5, 1764308940.059470,  4278,     737962,      0.738,         0,    0.000,              0.000,        8, 0   ,     100,     0.001394
        5, 1764308940.059470,  4279,     804288,      0.804,         0,    0.000,              0.000,        5, 0   ,     100,     0.001394
        5, 1764308940.059470,  4280,    2497647,      2.498,    360556,    0.361,              0.236,      141, 0   ,     100,     0.001394
        5, 1764308940.059470,  4281,    2328842,      2.329,    101992,    0.102,              0.111,       66, 0   ,     100,     0.001394
        5, 1764308940.059470,  4282,    4501873,      4.502,    351860,    0.352,              0.282,      169, 0   ,     100,     0.001394
        5, 1764308940.059470,  4297,    1041712,      1.042,     66056,    0.066,              0.067,       19, 0   ,     100,     0.001394
        5, 1764308940.059470,  4301,   37659114,     37.659,   2117296,    2.117,              2.090,     1956, 0   ,     100,     0.001394
        5, 1764308940.059470,  4302,   34063182,     34.063,   1659914,    1.660,              1.576,     1957, 0   ,     100,     0.001394
        5, 1764308940.059470,  4305,    4996205,      4.996,    196680,    0.197,              0.249,       78, 0   ,     100,     0.001394
        5, 1764308940.059470,  4405,    3410819,      3.411,    178589,    0.179,              0.165,       88, 0   ,     100,     0.001394
        5, 1764308940.059470,  4496,      40543,      0.041,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  4544,    1207219,      1.207,     51933,    0.052,              0.054,       44, 0   ,     100,     0.001394
        5, 1764308940.059470,  5361,    1551309,      1.551,         0,    0.000,              0.000,       14, 0   ,     100,     0.001394
        5, 1764308940.059470,  5364,     245705,      0.246,     58313,    0.058,              0.032,        5, 0   ,     100,     0.001394
        5, 1764308940.059470,  6407,      26547,      0.027,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  6831,    1652545,      1.653,         0,    0.000,              0.000,       14, 0   ,     100,     0.001394
        5, 1764308940.059470,  6900,  418775917,    418.776,         0,    0.000,              0.000,     1445, 0   ,     100,     0.001394
        5, 1764308940.059470,  6902,   27060254,     27.060,         0,    0.000,              0.000,      223, 0   ,     100,     0.001394
        5, 1764308940.059470,  6984,   55724681,     55.725,         0,    0.000,              0.000,      286, 0   ,     100,     0.001394
        5, 1764308940.059470,  6986,   17299245,     17.299,         0,    0.000,              0.000,      424, 0   ,     100,     0.001394
        5, 1764308940.059470,  7006,    7659601,      7.660,         0,    0.000,              0.000,      204, 0   ,     100,     0.001394
        5, 1764308940.059470,  7008,   20971731,     20.972,         0,    0.000,              0.000,      212, 0   ,     100,     0.001394
        5, 1764308940.059470,  7009,    9898705,      9.899,         0,    0.000,              0.000,      201, 0   ,     100,     0.001394
        5, 1764308940.059470,  7012,      19499,      0.019,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  7018,     100842,      0.101,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7066,    1232517,      1.233,         0,    0.000,              0.000,       39, 0   ,     100,     0.001394
        5, 1764308940.059470,  7116,  407464586,    407.465, 117482420,  117.482,             64.773,     9924, 0   ,     100,     0.001394
        5, 1764308940.059470,  7132,    1211558,      1.212,         0,    0.000,              0.017,       21, 0   ,     100,     0.001394
        5, 1764308940.059470,  7133,    1001307,      1.001,     25356,    0.025,              0.026,       20, 0   ,     100,     0.001394
        5, 1764308940.059470,  7136,   32462178,     32.462,   1420265,    1.420,              1.076,      655, 0   ,     100,     0.001394
        5, 1764308940.059470,  7139,    7581766,      7.582,   7164340,    7.164,              3.591,       12, 0   ,     100,     0.001394
        5, 1764308940.059470,  7140,    1094287,      1.094,     62140,    0.062,              0.044,        9, 0   ,     100,     0.001394
        5, 1764308940.059470,  7141,     632029,      0.632,     38620,    0.039,              0.048,        9, 0   ,     100,     0.001394
        5, 1764308940.059470,  7143,     275443,      0.275,    121502,    0.122,              0.061,        3, 0   ,     100,     0.001394
        5, 1764308940.059470,  7149,    6818584,      6.819,         0,    0.000,              0.000,       54, 0   ,     100,     0.001394
        5, 1764308940.059470,  7158,    1686158,      1.686,         0,    0.000,              0.000,        7, 0   ,     100,     0.001394
        5, 1764308940.059470,  7159,  566063976,    566.064,  51036281,   51.036,             50.557,     4677, 0   ,     100,     0.001394
        5, 1764308940.059470,  7162,   49606047,     49.606,  31361806,   31.362,             17.010,    17803, 0   ,     100,     0.001394
        5, 1764308940.059470,  7164,   20333413,     20.333,  12259644,   12.260,              6.684,     4936, 0   ,     100,     0.001394
        5, 1764308940.059470,  7165,   18849626,     18.850,  11266892,   11.267,              6.162,     4499, 0   ,     100,     0.001394
        5, 1764308940.059470,  7166,   17181769,     17.182,  10424602,   10.425,              5.664,     4511, 0   ,     100,     0.001394
        5, 1764308940.059470,  7167,   17176805,     17.177,  10897146,   10.897,              5.849,     4650, 0   ,     100,     0.001394
        5, 1764308940.059470,  7168,    1015350,      1.015,         0,    0.000,              0.010,        5, 0   ,     100,     0.001394
        5, 1764308940.059470,  7172,   16107688,     16.108,   1074715,    1.075,              1.033,       45, 0   ,     100,     0.001394
        5, 1764308940.059470,  7210, 1048792862,   1048.793,  94722007,   94.722,             84.567,     2244, 0   ,     100,     0.001394
        5, 1764308940.059470,  7211,    1014006,      1.014,    164931,    0.165,              0.110,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7212,  243623716,    243.624,  26327588,   26.328,             20.758,     1383, 0   ,     100,     0.001394
        5, 1764308940.059470,  7213,  107313852,    107.314,   1428294,    1.428,              4.992,      229, 0   ,     100,     0.001394
        5, 1764308940.059470,  7214,  149820528,    149.821,  14106365,   14.106,             13.350,     3641, 0   ,     100,     0.001394
        5, 1764308940.059470,  7215,  485344708,    485.345,  48553077,   48.553,             49.163,     5741, 0   ,     100,     0.001394
        5, 1764308940.059470,  7229,    3309455,      3.309,     34059,    0.034,              0.039,       74, 0   ,     100,     0.001394
        5, 1764308940.059470,  7234,      93126,      0.093,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  7238,   81242177,     81.242,   6562654,    6.563,              6.796,     1419, 0   ,     100,     0.001394
        5, 1764308940.059470,  7239,  425094422,    425.094,  50254327,   50.254,             47.241,     3718, 0   ,     100,     0.001394
        5, 1764308940.059470,  7275,  118428651,    118.429,    199592,    0.200,              3.365,      125, 0   ,     100,     0.001394
        5, 1764308940.059470,  7283,   91406153,     91.406,     25464,    0.025,              3.222,      109, 0   ,     100,     0.001394
        5, 1764308940.059470,  7284,  116486379,    116.486,    222578,    0.223,              3.347,       87, 0   ,     100,     0.001394
        5, 1764308940.059470,  7294,  113588588,    113.589,     25459,    0.025,              3.234,      116, 0   ,     100,     0.001394
        5, 1764308940.059470,  7295,   69861875,     69.862,         0,    0.000,              0.539,       82, 0   ,     100,     0.001394
        5, 1764308940.059470,  7296,   93878873,     93.879,         0,    0.000,              2.561,      102, 0   ,     100,     0.001394
        5, 1764308940.059470,  7299,  126776490,    126.776,   1838355,    1.838,              1.952,      314, 0   ,     100,     0.001394
        5, 1764308940.059470,  7303,     723414,      0.723,         0,    0.000,              0.015,       15, 0   ,     100,     0.001394
        5, 1764308940.059470,  7304,     874337,      0.874,     31415,    0.031,              0.030,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7306,    3936945,      3.937,    235434,    0.235,              0.195,       68, 0   ,     100,     0.001394
        5, 1764308940.059470,  7308,   21914530,     21.915,         0,    0.000,              0.002,       51, 0   ,     100,     0.001394
        5, 1764308940.059470,  7309,   16741579,     16.742,         0,    0.000,              0.000,       42, 0   ,     100,     0.001394
        5, 1764308940.059470,  7310,   28129231,     28.129,         0,    0.000,              0.000,       52, 0   ,     100,     0.001394
        5, 1764308940.059470,  7355,   13021991,     13.022,   1119374,    1.119,              1.145,      142, 0   ,     100,     0.001394
        5, 1764308940.059470,  7356,     700763,      0.701,         0,    0.000,              0.029,       18, 0   ,     100,     0.001394
        5, 1764308940.059470,  7357,     842567,      0.843,     26400,    0.026,              0.036,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7361,     136571,      0.137,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  7362,      30874,      0.031,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  7363,     956125,      0.956,         0,    0.000,              0.005,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7381,     168603,      0.169,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7409,    6197446,      6.197,         0,    0.000,              0.130,       43, 0   ,     100,     0.001394
        5, 1764308940.059470,  7410,    5939366,      5.939,         0,    0.000,              0.141,       44, 0   ,     100,     0.001394
        5, 1764308940.059470,  7411,    2056050,      2.056,         0,    0.000,              0.012,       31, 0   ,     100,     0.001394
        5, 1764308940.059470,  7412,   29599422,     29.599,         0,    0.000,              0.077,       47, 0   ,     100,     0.001394
        5, 1764308940.059470,  7413,    3538428,      3.538,         0,    0.000,              0.040,       26, 0   ,     100,     0.001394
        5, 1764308940.059470,  7414,    1718696,      1.719,         0,    0.000,              0.051,       33, 0   ,     100,     0.001394
        5, 1764308940.059470,  7415,    5319823,      5.320,         0,    0.000,              0.163,       41, 0   ,     100,     0.001394
        5, 1764308940.059470,  7416,    1781725,      1.782,         0,    0.000,              0.034,       19, 0   ,     100,     0.001394
        5, 1764308940.059470,  7417,    1785742,      1.786,         0,    0.000,              0.077,       24, 0   ,     100,     0.001394
        5, 1764308940.059470,  7418,    1708916,      1.709,         0,    0.000,              0.086,       21, 0   ,     100,     0.001394
        5, 1764308940.059470,  7419,     995161,      0.995,         0,    0.000,              0.000,       22, 0   ,     100,     0.001394
        5, 1764308940.059470,  7420,     752627,      0.753,         0,    0.000,              0.000,       17, 0   ,     100,     0.001394
        5, 1764308940.059470,  7421,    3644577,      3.645,         0,    0.000,              0.000,      550, 0   ,     100,     0.001394
        5, 1764308940.059470,  7422,    2992812,      2.993,         0,    0.000,              0.000,      593, 0   ,     100,     0.001394
        5, 1764308940.059470,  7423,    3325893,      3.326,         0,    0.000,              0.000,      579, 0   ,     100,     0.001394
        5, 1764308940.059470,  7424,    3484293,      3.484,         0,    0.000,              0.000,      567, 0   ,     100,     0.001394
        5, 1764308940.059470,  7425,    3189359,      3.189,     79305,    0.079,              0.082,      205, 0   ,     100,     0.001394
        5, 1764308940.059470,  7426,     192085,      0.192,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7454,     660859,      0.661,         0,    0.000,              0.027,       43, 0   ,     100,     0.001394
        5, 1764308940.059470,  7455,     884996,      0.885,     48069,    0.048,              0.060,       44, 0   ,     100,     0.001394
        5, 1764308940.059470,  7456,     876284,      0.876,         0,    0.000,              0.056,       47, 0   ,     100,     0.001394
        5, 1764308940.059470,  7457,     674363,      0.674,     50083,    0.050,              0.055,       40, 0   ,     100,     0.001394
        5, 1764308940.059470,  7458,    4925310,      4.925,    337973,    0.338,              0.416,      215, 0   ,     100,     0.001394
        5, 1764308940.059470,  7459,    9205217,      9.205,   4236177,    4.236,              2.626,       30, 0   ,     100,     0.001394
        5, 1764308940.059470,  7483,     666637,      0.667,         0,    0.000,              0.000,       19, 0   ,     100,     0.001394
        5, 1764308940.059470,  7484,     659739,      0.660,         0,    0.000,              0.000,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7485,     664051,      0.664,         0,    0.000,              0.000,       17, 0   ,     100,     0.001394
        5, 1764308940.059470,  7486,     710172,      0.710,         0,    0.000,              0.000,       24, 0   ,     100,     0.001394
        5, 1764308940.059470,  7487,     907093,      0.907,         0,    0.000,              0.000,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7488,     453158,      0.453,         0,    0.000,              0.000,       18, 0   ,     100,     0.001394
        5, 1764308940.059470,  7489,     702680,      0.703,         0,    0.000,              0.000,       22, 0   ,     100,     0.001394
        5, 1764308940.059470,  7490,   27932029,     27.932,   5884170,    5.884,              5.722,       59, 0   ,     100,     0.001394
        5, 1764308940.059470,  7504,  271440093,    271.440,  88513479,   88.513,             57.162,     2685, 0   ,     100,     0.001394
        5, 1764308940.059470,  7525,     963608,      0.964,         0,    0.000,              0.047,       18, 0   ,     100,     0.001394
        5, 1764308940.059470,  7526,     908142,      0.908,     52709,    0.053,              0.040,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7532,   16460865,     16.461,   1986044,    1.986,              1.985,      418, 0   ,     100,     0.001394
        5, 1764308940.059470,  7534,   84932783,     84.933,  71777526,   71.778,             36.974,      108, 0   ,     100,     0.001394
        5, 1764308940.059470,  7535,   82727299,     82.727,  72526315,   72.526,             36.928,      117, 0   ,     100,     0.001394
        5, 1764308940.059470,  7536,   76778834,     76.779,  71545572,   71.546,             36.282,      121, 0   ,     100,     0.001394
        5, 1764308940.059470,  7563,     882344,      0.882,     92021,    0.092,              0.109,       52, 0   ,     100,     0.001394
        5, 1764308940.059470,  7564,  509928816,    509.929, 135857201,  135.857,            121.666,   118691, 0   ,     100,     0.001394
        5, 1764308940.059470,  7568,     485122,      0.485,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7613,    1843059,      1.843,    157179,    0.157,              0.210,      152, 0   ,     100,     0.001394
        5, 1764308940.059470,  7614,    1978621,      1.979,     43305,    0.043,              0.123,      129, 0   ,     100,     0.001394
        5, 1764308940.059470,  7615,    1832011,      1.832,    113662,    0.114,              0.182,      148, 0   ,     100,     0.001394
        5, 1764308940.059470,  7616,    1736666,      1.737,     68750,    0.069,              0.177,      141, 0   ,     100,     0.001394
        5, 1764308940.059470,  7617,   18068259,     18.068,  10906212,   10.906,              5.917,     2671, 0   ,     100,     0.001394
        5, 1764308940.059470,  7622,  111677253,    111.677,  14629551,   14.630,             10.718,      727, 0   ,     100,     0.001394
        5, 1764308940.059470,  7623,     822785,      0.823,         0,    0.000,              0.019,       14, 0   ,     100,     0.001394
        5, 1764308940.059470,  7624,     988179,      0.988,     28781,    0.029,              0.027,       15, 0   ,     100,     0.001394
        5, 1764308940.059470,  7626,    1344908,      1.345,    156870,    0.157,              0.145,       35, 0   ,     100,     0.001394
        5, 1764308940.059470,  7628,   15462963,     15.463,    601367,    0.601,              2.040,       15, 0   ,     100,     0.001394
        5, 1764308940.059470,  7629,   10511791,     10.512,    187191,    0.187,              0.368,       18, 0   ,     100,     0.001394
        5, 1764308940.059470,  7630,   12159336,     12.159,    304521,    0.305,              0.670,       16, 0   ,     100,     0.001394
        5, 1764308940.059470,  7635,     220768,      0.221,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  7640,   17093460,     17.093,   1506397,    1.506,              1.175,      926, 0   ,     100,     0.001394
        5, 1764308940.059470,  8162,     970084,      0.970,     87647,    0.088,              0.055,        9, 0   ,     100,     0.001394
        5, 1764308940.059470,  8173,     270981,      0.271,         0,    0.000,              0.002,        2, 0   ,     100,     0.001394
        5, 1764308940.059470,  8174,      39444,      0.039,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  8175,     214750,      0.215,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470,  8765,     277953,      0.278,         0,    0.000,              0.010,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 10127,     935016,      0.935,         0,    0.000,              0.033,        9, 0   ,     100,     0.001394
        5, 1764308940.059470, 10139,   13592332,     13.592,         0,    0.000,              0.000,      130, 0   ,     100,     0.001394
        5, 1764308940.059470, 10851,    4950837,      4.951,    306430,    0.306,              0.261,      198, 0   ,     100,     0.001394
        5, 1764308940.059470, 10852,    5467890,      5.468,    299489,    0.299,              0.279,      198, 0   ,     100,     0.001394
        5, 1764308940.059470, 10902,     513226,      0.513,     16010,    0.016,              0.024,       31, 0   ,     100,     0.001394
        5, 1764308940.059470, 10913,   23127805,     23.128,         0,    0.000,              0.000,      677, -20 ,     300,     0.004182
        5, 1764308940.059470, 11895,   21520627,     21.521,    938287,    0.938,              1.120,      611, -20 ,     300,     0.004182
        5, 1764308940.059470, 12197,   31689516,     31.690,   1056124,    1.056,              1.515,     1308, 0   ,     100,     0.001394
        5, 1764308940.059470, 12343,    1772926,      1.773,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12344,     631008,      0.631,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12345,    1007861,      1.008,         0,    0.000,              0.000,        4, 0   ,     100,     0.001394
        5, 1764308940.059470, 12400,      40691,      0.041,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12402,    1454050,      1.454,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12403,    1285520,      1.286,         0,    0.000,              0.000,       78, 0   ,     100,     0.001394
        5, 1764308940.059470, 12404,     123820,      0.124,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12405,    2433017,      2.433,         0,    0.000,              0.000,      158, 0   ,     100,     0.001394
        5, 1764308940.059470, 12406,    2319209,      2.319,         0,    0.000,              0.000,      122, 0   ,     100,     0.001394
        5, 1764308940.059470, 12407,    2055482,      2.055,         0,    0.000,              0.000,       94, 0   ,     100,     0.001394
        5, 1764308940.059470, 12408,     334543,      0.335,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12409,    2097938,      2.098,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12410,     977339,      0.977,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12411,    1904402,      1.904,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12412,   12788088,     12.788,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12413,    1969554,      1.970,         0,    0.000,              0.000,        3, 0   ,     100,     0.001394
        5, 1764308940.059470, 12414,    4260934,      4.261,         0,    0.000,              0.000,       11, 0   ,     100,     0.001394
        5, 1764308940.059470, 12415,    1818821,      1.819,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12416,    1136178,      1.136,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12417,    1126651,      1.127,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12418,    2249338,      2.249,         0,    0.000,              0.000,        2, 0   ,     100,     0.001394
        5, 1764308940.059470, 12419,    1586443,      1.586,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12420,     503420,      0.503,         0,    0.000,              0.000,        1, 0   ,     100,     0.001394
        5, 1764308940.059470, 12421,   28394133,     28.394,         0,    0.000,              0.000,       16, 0   ,     100,     0.001394
        5, 1764308940.059470, 12422,   19492821,     19.493,         0,    0.000,              0.000,       10, 0   ,     100,     0.001394
        5, 1764308940.059470, 12423,     699942,      0.700,         0,    0.000,              0.000,        9, 0   ,     100,     0.001394
        5, 1764308940.059470, 12424,     714622,      0.715,         0,    0.000,              0.000,        9, 0   ,     100,     0.001394
        5, 1764308940.059470, 12425,     799489,      0.799,         0,    0.000,              0.000,       52, 0   ,     100,     0.001394
        5, 1764308940.059470, 12426,    1387206,      1.387,         0,    0.000,              0.000,      102, 0   ,     100,     0.001394
